id_bien;com_code;Code postal;Nombre pieces principales;Surface Carrez du 1er lot;Type local
5765;6048;6390;2;60.42;Appartement
5766;6079;6210;2;41.88;Appartement
5767;6088;6100;3;64.61;Appartement
5768;6088;6100;3;53.84;Appartement
5769;6088;6300;3;82.1;Appartement
5770;6088;6300;1;16.54;Appartement
5771;6088;6200;6;136.68;Appartement
5772;6091;6440;3;35.71;Appartement
5773;6104;6190;1;16.65;Appartement
5774;6121;6230;3;67.8;Appartement
5775;6155;6220;1;33.39;Appartement
5776;6155;6220;1;30.97;Appartement
5777;6161;6270;2;31.02;Appartement
5778;7010;7100;5;134.78;Appartement
5779;7308;7370;5;87.6;Appartement
5780;7330;7150;2;41.9;Appartement
5781;7349;7800;5;110;Appartement
5782;8105;8000;2;42.4;Appartement
5783;9322;9140;3;32.36;Appartement
5784;10362;10300;4;65;Appartement
5785;10387;10000;2;34.15;Appartement
5786;10387;10000;2;36.15;Appartement
5787;10387;10000;1;15.85;Appartement
5788;10387;10000;3;71.4;Appartement
5789;11145;11560;3;50.37;Maison
5790;11145;11560;3;49.29;Appartement
5791;11202;11370;2;37.44;Maison
5792;11202;11370;1;17.26;Appartement
5793;11397;11800;2;42.9;Appartement
5794;13002;13190;4;69.61;Maison
5795;13002;13190;3;67.14;Appartement
5796;13028;13600;3;54.12;Appartement
5797;13028;13600;1;27.9;Appartement
5798;13075;13380;4;82.98;Appartement
5799;13201;13001;1;25.27;Appartement
5800;13201;13001;3;83.5;Appartement
5801;13201;13001;1;30.58;Appartement
5802;13203;13003;3;50.16;Appartement
5803;13206;13006;4;72.45;Appartement
5804;13208;13008;3;113.8;Appartement
5805;13209;13009;3;53.56;Appartement
5806;13214;13014;2;49.81;Appartement
5807;14079;14910;3;57.29;Appartement
5808;14220;14800;1;18.8;Appartement
5809;14220;14800;2;40.23;Appartement
5810;14338;14510;1;27.57;Appartement
5811;14699;14800;3;50.29;Appartement
5812;14715;14360;1;33.82;Appartement
5813;14754;14640;2;37.86;Maison
5814;19031;19100;2;45.49;Appartement
5815;22050;22100;3;69.43;Appartement
5816;22168;22700;5;90.78;Appartement
5817;22179;22240;2;40.8;Appartement
5818;22282;22380;1;21.48;Appartement
5819;24322;24000;2;45.36;Appartement
5820;26058;26500;4;62.41;Appartement
5821;26108;26400;3;56.92;Appartement
5822;26281;26100;1;15.58;Appartement
5823;28140;28230;1;67.87;Appartement
5824;28140;28230;4;89;Appartement
5825;28404;28500;2;53.85;Appartement
5826;29039;29900;3;68.8;Appartement
5827;2A004;20000;2;68.06;Appartement
5828;2A004;20000;3;78.55;Appartement
5829;2A048;20111;2;29.98;Appartement
5830;30351;30400;3;63.41;Appartement
5831;31271;31570;3;106.57;Maison
5832;31506;31650;2;44.34;Appartement
5833;31555;31500;1;27.65;Appartement
5834;31555;31000;2;31.71;Appartement
5835;31555;31000;1;41.92;Appartement
5836;31555;31000;5;175.75;Appartement
5837;31555;31100;4;83.1;Appartement
5838;31555;31300;1;22.19;Appartement
5839;33011;33740;5;83.98;Maison
5840;33039;33130;1;33.48;Appartement
5841;33063;33100;2;41;Appartement
5842;33063;33800;2;38.55;Appartement
5843;33063;33800;2;53.42;Appartement
5844;33063;33000;3;66;Appartement
5845;33063;33000;3;70.74;Appartement
5846;33063;33000;1;35.52;Appartement
5847;33063;33000;1;30.4;Appartement
5848;33063;33000;1;31.06;Appartement
5849;33063;33000;3;67.83;Appartement
5850;33063;33000;2;48.22;Appartement
5851;33063;33000;4;101.23;Appartement
5852;33063;33200;4;77.46;Appartement
5853;33063;33200;4;79.7;Appartement
5854;33075;33520;2;55;Appartement
5855;33162;33320;3;63.63;Appartement
5856;33214;33680;1;29.5;Maison
5857;33312;33290;3;57.88;Appartement
5858;33318;33600;2;49.16;Appartement
5859;33522;33400;3;69.75;Appartement
5860;33522;33400;1;21.63;Appartement
5861;33522;33400;1;21.26;Appartement
5862;33522;33400;4;232.94;Maison
5863;34023;34540;1;19.19;Appartement
5864;34058;34160;4;82.71;Appartement
5865;34150;34340;3;52.38;Maison
5866;34301;34200;3;107.33;Appartement
5867;34301;34200;1;40.18;Appartement
5868;35049;35260;4;79.02;Appartement
5869;35057;35330;1;26.91;Appartement
5870;35123;35580;2;42.1;Appartement
5871;35125;35130;1;33.47;Appartement
5872;35152;35340;2;46.13;Appartement
5873;35236;35600;4;93.3;Appartement
5874;35238;35000;1;15.77;Appartement
5875;35238;35000;1;20.09;Appartement
5876;35238;35200;1;35.37;Appartement
5877;35238;35200;2;46.41;Appartement
5878;35288;35400;2;29;Appartement
5879;37156;37270;5;93.07;Maison
5880;37261;37000;2;36.28;Appartement
5881;38151;38130;4;78.45;Appartement
5882;38185;38000;1;21.55;Appartement
5883;38185;38000;1;44.7;Appartement
5884;38185;38100;3;48.67;Appartement
5885;38185;38100;1;22.58;Appartement
5886;38191;38750;2;49.76;Appartement
5887;38191;38750;3;40.59;Appartement
5888;38191;38750;2;28.19;Appartement
5889;38314;38530;4;83.31;Maison
5890;38421;38400;3;60.29;Appartement
5891;38485;38170;4;77.49;Appartement
5892;38548;38250;2;19.51;Appartement
5893;38559;38470;3;75.15;Appartement
5894;38562;38220;3;68;Appartement
5895;38563;38500;1;26.33;Appartement
5896;39501;39100;5;103.92;Appartement
5897;40046;40600;2;54.55;Appartement
5898;40046;40600;1;28.81;Appartement
5899;40065;40130;2;56.51;Appartement
5900;40088;40100;2;46.05;Appartement
5901;40133;40530;3;61.12;Appartement
5902;40184;40200;3;49.27;Appartement
5903;40224;40300;3;62.63;Appartement
5904;40279;40990;3;58.26;Appartement
5905;40296;40510;2;20.87;Appartement
5906;40304;40150;1;25.74;Appartement
5907;40312;40220;2;46.15;Appartement
5908;41194;41200;3;95.01;Appartement
5909;42147;42600;2;52.25;Appartement
5910;42187;42300;4;62.83;Appartement
5911;42207;42400;2;59.93;Appartement
5912;42218;42000;4;71.97;Appartement
5913;42218;42000;3;72.48;Appartement
5914;42218;42100;5;92.58;Appartement
5915;42218;42000;1;21.54;Appartement
5916;43157;43000;2;46.95;Appartement
5917;44049;44490;2;38.14;Appartement
5918;44055;44500;1;25.71;Appartement
5919;44103;44550;3;53.73;Appartement
5920;44109;44000;4;71.33;Appartement
5921;44109;44000;6;14.9;Appartement
5922;44110;44390;2;60.84;Appartement
5923;44143;44400;2;45.66;Appartement
5924;44204;44470;3;66;Maison
5925;44211;44420;1;41.96;Appartement
5926;45028;45190;3;32.3;Appartement
5927;45075;45380;4;69.14;Appartement
5928;45224;45170;3;63.56;Maison
5929;45234;45000;3;61.52;Appartement
5930;45285;45140;3;58.27;Appartement
5931;47157;47200;1;24.35;Appartement
5932;49007;49100;1;14.02;Appartement
5933;49007;49100;1;24.5;Appartement
5934;49007;49000;3;77.22;Appartement
5935;49007;49000;2;48.6;Appartement
5936;49007;49000;1;34.49;Appartement
5937;49007;49000;4;95.31;Appartement
5938;49099;49300;2;40.04;Appartement
5939;51108;51000;2;21;Appartement
5940;53130;53000;5;150.1;Appartement
5941;54304;54520;4;71.7;Appartement
5942;54357;54320;4;53.67;Appartement
5943;54395;54000;2;34.06;Appartement
5944;54426;54200;5;171.11;Appartement
5945;56013;56550;1;14.86;Appartement
5946;56186;56170;3;56.9;Appartement
5947;56234;56510;3;31.04;Appartement
5948;59163;59170;1;42.85;Appartement
5949;59163;59170;4;118.41;Appartement
5950;59163;59170;4;77.48;Appartement
5951;59360;59120;4;97.27;Appartement
5952;59360;59120;2;45.62;Appartement
5953;59368;59110;1;24.7;Appartement
5954;59378;59700;4;76.91;Maison
5955;59650;59150;4;90.11;Maison
5956;60159;60200;1;33.23;Appartement
5957;62041;62000;2;32.94;Appartement
5958;62560;62250;1;28.3;Appartement
5959;62765;62500;4;77.06;Appartement
5960;62765;62500;4;88.02;Appartement
5961;62899;62179;3;65.74;Appartement
5962;64102;64100;1;37.51;Appartement
5963;66182;66470;2;28.88;Maison
5964;69010;69210;4;81.6;Appartement
5965;69028;69126;3;61.08;Appartement
5966;69029;69500;1;54.24;Appartement
5967;69033;69270;3;87.39;Appartement
5968;69034;69300;5;107.46;Appartement
5969;69045;69220;4;107.63;Appartement
5970;69107;69870;3;4.11;Appartement
5971;69125;69380;5;210.35;Maison
5972;69143;69250;3;68.98;Appartement
5973;69264;69400;1;39.91;Appartement
5974;69283;69780;5;85.34;Maison
5975;69286;69140;2;54.26;Appartement
5976;69290;69800;3;66.24;Appartement
5977;69381;69001;3;93.03;Appartement
5978;69382;69002;2;125.32;Appartement
5979;69382;69002;1;35.17;Appartement
5980;69384;69004;5;123;Appartement
5981;69384;69004;2;78.52;Appartement
5982;69385;69005;2;54.61;Appartement
5983;69389;69009;4;82.21;Appartement
5984;72003;72700;3;67.12;Appartement
5985;72181;72000;3;74;Appartement
5986;72264;72300;1;23.08;Appartement
5987;73015;73550;1;26.92;Appartement
5988;74010;74960;4;86.01;Appartement
5989;74010;74600;3;64.08;Appartement
5990;74010;74960;3;57.67;Appartement
5991;74010;74000;9;130.96;Appartement
5992;74012;74100;1;24.95;Appartement
5993;74173;74120;6;137.12;Appartement
5994;74190;74440;3;64.6;Appartement
5995;74205;74490;2;25.39;Appartement
5996;74208;74190;5;157.46;Appartement
5997;74236;74170;3;57.26;Appartement
5998;74236;74170;1;12.55;Appartement
5999;74276;74440;1;21.09;Appartement
6000;74290;74660;4;58.76;Appartement
6001;74311;74250;4;66.72;Appartement
6002;75101;75001;2;37.51;Appartement
6003;75101;75001;3;87.06;Appartement
6004;75102;75002;3;75.61;Appartement
6005;75102;75002;4;67.61;Appartement
6006;75103;75003;3;49.28;Appartement
6007;75103;75003;1;25.89;Appartement
6008;75103;75003;4;70.83;Appartement
6009;75103;75003;2;47.03;Appartement
6010;75104;75004;2;37.3;Appartement
6011;75105;75005;1;28.1;Appartement
6012;75105;75005;1;8.75;Appartement
6013;75106;75006;1;18.03;Appartement
6014;75106;75006;5;99.07;Appartement
6015;75106;75006;1;27.58;Appartement
6016;75108;75008;3;13.52;Appartement
6017;75108;75008;1;16.02;Appartement
6018;75108;75008;1;30.07;Appartement
6019;75109;75009;2;40.11;Appartement
6020;75109;75009;1;17.14;Appartement
6021;75109;75009;2;34.2;Appartement
6022;75110;75010;4;94.63;Appartement
6023;75110;75010;1;20.91;Appartement
6024;75110;75010;2;28.16;Appartement
6025;75110;75010;1;43.6;Appartement
6026;75110;75010;2;21.42;Appartement
6027;75111;75011;2;34.55;Appartement
6028;75111;75011;2;50.92;Appartement
6029;75111;75011;1;23.87;Appartement
6030;75111;75011;2;41.36;Appartement
6031;75111;75011;3;75.05;Appartement
6032;75111;75011;2;39.45;Appartement
6033;75111;75011;2;48.6;Appartement
6034;75111;75011;3;46.1;Appartement
6035;75111;75011;2;38.03;Appartement
6036;75112;75012;1;27.18;Appartement
6037;75112;75012;1;17.12;Appartement
6038;75112;75012;2;48.11;Appartement
6039;75113;75013;1;15.69;Appartement
6040;75113;75013;2;44.54;Appartement
6041;75114;75014;1;13.69;Appartement
6042;75114;75014;3;50.09;Appartement
6043;75114;75014;3;57.36;Appartement
6044;75114;75014;2;35.82;Appartement
6045;75114;75014;2;37.77;Appartement
6046;75114;75014;3;32.88;Appartement
6047;75114;75014;3;62.81;Appartement
6048;75115;75015;2;46.14;Appartement
6049;75115;75015;3;51.76;Appartement
6050;75115;75015;2;53.78;Appartement
6051;75115;75015;2;31.59;Appartement
6052;75115;75015;1;24.42;Appartement
6053;75115;75015;3;54.29;Appartement
6054;75115;75015;5;128.5;Appartement
6055;75115;75015;2;34.59;Appartement
6056;75115;75015;1;15.48;Appartement
6057;75116;75016;3;64.52;Appartement
6058;75116;75016;1;27.01;Appartement
6059;75116;75016;1;19.78;Appartement
6060;75116;75016;4;129.2;Appartement
6061;75116;75016;1;13.53;Appartement
6062;75116;75016;4;90.13;Appartement
6063;75117;75017;3;54.09;Appartement
6064;75117;75017;5;111.13;Appartement
6065;75117;75017;2;70.16;Appartement
6066;75117;75017;3;53.37;Appartement
6067;75117;75017;2;28.28;Appartement
6068;75118;75018;2;51.77;Appartement
6069;75118;75018;2;35.87;Appartement
6070;75118;75018;3;58.76;Appartement
6071;75118;75018;3;52.27;Appartement
6072;75118;75018;1;14.32;Appartement
6073;75118;75018;2;90.36;Appartement
6074;75118;75018;1;15.14;Appartement
6075;75118;75018;2;45.52;Appartement
6076;75118;75018;4;104.11;Appartement
6077;75118;75018;1;12.59;Appartement
6078;75118;75018;2;34.64;Appartement
6079;75119;75019;1;10.81;Appartement
6080;75119;75019;3;52.43;Appartement
6081;75119;75019;3;70.77;Appartement
6082;75119;75019;2;55.61;Appartement
6083;75119;75019;4;82.66;Appartement
6084;75120;75020;2;35.85;Appartement
6085;75120;75020;3;66.28;Appartement
6086;76157;76380;4;79.82;Appartement
6087;76259;76400;2;49.06;Appartement
6088;76351;76600;4;84.27;Appartement
6089;76447;76290;4;131.8;Maison
6090;76613;76450;3;53.57;Maison
6091;76647;76430;2;58.4;Appartement
6092;77014;77210;4;65.53;Appartement
6093;77014;77210;2;36.02;Appartement
6094;77058;77600;2;44.57;Appartement
6095;77148;77840;2;52.5;Appartement
6096;77171;77450;3;68.1;Appartement
6097;77181;77164;1;29;Appartement
6098;77186;77300;1;21.2;Appartement
6099;77243;77400;2;26.16;Appartement
6100;77266;77133;1;39.4;Appartement
6101;77268;77700;1;24.64;Appartement
6102;77284;77100;2;42.7;Appartement
6103;77305;77130;3;48.33;Appartement
6104;77307;77144;4;73.74;Appartement
6105;77330;77100;1;25.48;Appartement
6106;77350;77330;2;47.05;Appartement
6107;77350;77330;2;46.89;Appartement
6108;77390;77680;5;96.44;Maison
6109;77445;77176;1;29.36;Appartement
6110;77445;77176;1;33.06;Appartement
6111;77468;77200;3;68.94;Appartement
6112;77514;77270;2;43.18;Appartement
6113;78073;78390;3;63.95;Appartement
6114;78123;78955;4;64.64;Appartement
6115;78123;78955;3;55.35;Appartement
6116;78123;78955;3;64.14;Appartement
6117;78158;78150;3;60.48;Appartement
6118;78172;78700;2;47.56;Appartement
6119;78220;78690;6;132.96;Maison
6120;78242;78330;3;57.46;Appartement
6121;78255;78840;6;98;Maison
6122;78297;78280;4;78.47;Appartement
6123;78358;78600;4;57.5;Appartement
6124;78362;78711;3;55.92;Appartement
6125;78372;78160;3;71.58;Appartement
6126;78484;78200;3;43.45;Appartement
6127;78502;78560;2;34.06;Appartement
6128;78502;78560;3;66.6;Appartement
6129;78517;78120;2;28.95;Appartement
6130;78517;78120;1;27.68;Appartement
6131;78545;78210;0;25.85;Appartement
6132;78551;78100;2;46.22;Appartement
6133;78551;78100;1;40.9;Appartement
6134;78551;78100;3;72.44;Appartement
6135;78586;78500;2;53;Appartement
6136;78646;78000;1;33.37;Appartement
6137;78646;78000;2;42;Appartement
6138;78646;78000;3;63.89;Appartement
6139;78646;78000;3;66.05;Appartement
6140;80021;80080;2;35.61;Appartement
6141;80368;80130;2;49.8;Appartement
6142;80649;80120;2;37.8;Appartement
6143;82121;82000;1;17.36;Appartement
6144;83009;83150;3;65.04;Appartement
6145;83051;83570;2;35.26;Appartement
6146;83054;83210;3;55.64;Appartement
6147;83054;83210;4;134.84;Maison
6148;83068;83310;4;71.27;Appartement
6149;83069;83400;3;90.09;Appartement
6150;83071;83250;1;24.71;Appartement
6151;83071;83250;2;25.13;Appartement
6152;83071;83250;1;18.45;Appartement
6153;83090;83190;4;86.8;Maison
6154;83112;83270;4;76.55;Maison
6155;83118;83700;5;95.3;Maison
6156;83126;83500;3;54.83;Maison
6157;83129;83140;3;63.93;Appartement
6158;83137;83000;1;21.2;Appartement
6159;83144;83160;3;70.52;Appartement
6160;84007;84000;3;83.7;Appartement
6161;84007;84000;3;59.2;Appartement
6162;84007;84000;1;27.25;Appartement
6163;84017;84410;2;30.6;Maison
6164;84080;84170;2;49.45;Appartement
6165;85114;85520;1;39.43;Appartement
6166;85128;85400;2;47.71;Appartement
6167;85194;85100;1;31.94;Appartement
6168;85234;85160;3;56.28;Maison
6169;85234;85160;3;65.65;Appartement
6170;85294;85360;2;50.68;Maison
6171;85294;85360;2;21.05;Appartement
6172;87085;87100;3;56.31;Appartement
6173;87085;87000;2;73.74;Appartement
6174;87085;87100;1;33.29;Appartement
6175;88383;88200;2;64.54;Appartement
6176;88413;88100;4;87.2;Appartement
6177;89024;89000;2;49.41;Appartement
6178;90010;90000;3;14.01;Appartement
6179;91027;91200;2;34.46;Appartement
6180;91045;91610;5;95.37;Appartement
6181;91103;91220;4;84.68;Appartement
6182;91215;91860;3;67.2;Appartement
6183;91377;91300;4;77.96;Appartement
6184;91405;91490;1;27;Appartement
6185;91434;91390;3;69.86;Appartement
6186;91458;91620;4;73.32;Appartement
6187;91477;91120;5;82.06;Appartement
6188;91521;91130;2;42.34;Appartement
6189;91589;91600;4;66.03;Appartement
6190;91589;91600;2;31.55;Appartement
6191;91657;91270;4;83.51;Maison
6192;91687;91170;3;60.56;Appartement
6193;91687;91170;1;29.35;Appartement
6194;91689;91320;2;40.84;Appartement
6195;91692;91940;3;67;Appartement
6196;92002;92160;3;63.83;Appartement
6197;92004;92600;3;66.67;Appartement
6198;92004;92600;1;22.03;Appartement
6199;92007;92220;5;113.8;Appartement
6200;92009;92270;2;31.86;Appartement
6201;92009;92270;1;27;Appartement
6202;92012;92100;2;47.65;Appartement
6203;92012;92100;3;74.7;Appartement
6204;92012;92100;2;64.78;Appartement
6205;92012;92100;3;62.96;Appartement
6206;92012;92100;4;69.7;Appartement
6207;92014;92340;1;19.2;Appartement
6208;92014;92340;1;8.09;Appartement
6209;92019;92290;4;78.45;Appartement
6210;92024;92110;3;28.9;Appartement
6211;92024;92110;3;55.85;Appartement
6212;92024;92110;2;17.7;Appartement
6213;92025;92700;4;79.44;Appartement
6214;92025;92700;2;43.23;Appartement
6215;92026;92400;4;84.75;Appartement
6216;92035;92250;2;43.54;Appartement
6217;92035;92250;2;56.71;Appartement
6218;92036;92230;4;86.36;Appartement
6219;92036;92230;2;26.94;Appartement
6220;92040;92130;3;71.6;Appartement
6221;92044;92300;3;47.38;Appartement
6222;92048;92190;4;83.34;Appartement
6223;92049;92120;1;23.19;Appartement
6224;92050;92000;2;31.01;Appartement
6225;92050;92000;3;78.48;Appartement
6226;92051;92200;1;12.14;Appartement
6227;92060;92350;3;49.11;Appartement
6228;92060;92350;4;80;Appartement
6229;92062;92800;3;61.83;Appartement
6230;92062;92800;2;39.3;Appartement
6231;92062;92800;1;12.16;Appartement
6232;92062;92800;2;41.67;Appartement
6233;92063;92500;3;64;Appartement
6234;92063;92500;2;54.51;Appartement
6235;92064;92210;2;57.95;Maison
6236;92071;92330;3;63.58;Appartement
6237;92073;92150;2;55.4;Appartement
6238;93001;93300;2;26.54;Appartement
6239;93001;93300;2;30.96;Appartement
6240;93007;93150;1;26.46;Appartement
6241;93010;93140;1;38.11;Appartement
6242;93029;93700;3;64.12;Appartement
6243;93039;93450;4;76.9;Appartement
6244;93045;93260;4;84.02;Maison
6245;93046;93190;3;68.28;Maison
6246;93048;93100;3;68.51;Appartement
6247;93048;93100;2;29.82;Appartement
6248;93048;93100;4;79.65;Appartement
6249;93049;93360;3;62.27;Appartement
6250;93050;93330;4;93.35;Appartement
6251;93051;93160;2;46.25;Appartement
6252;93053;93130;3;65;Appartement
6253;93053;93130;4;64.78;Appartement
6254;93055;93500;3;60.25;Appartement
6255;93057;93320;2;29.18;Appartement
6256;93061;93310;1;31.15;Appartement
6257;93063;93230;3;60.04;Appartement
6258;93070;93400;3;48.05;Appartement
6259;93070;93400;2;29.82;Appartement
6260;93070;93400;2;47.21;Appartement
6261;93070;93400;3;63.85;Appartement
6262;93070;93400;2;28.64;Appartement
6263;93073;93290;4;69.17;Maison
6264;94011;94380;2;43.31;Appartement
6265;94015;94360;4;109.4;Maison
6266;94016;94230;3;40.94;Appartement
6267;94016;94230;2;38.12;Appartement
6268;94017;94500;4;74.04;Appartement
